De Gan	#de_gan		merveilles17_i_pie-ballard2	pers180
Mercier	#mercier		merveilles17_i_pie-ballard2	pers181
Roy	#louisxiv		merveilles17_i_pie-ballard2	pers182
Sa Majesté	#louisxiv	#organisateur	merveilles17_i_pie-ballard2	pers183
de S. Aignan	#saint_aignan	#marechal_de_camp	merveilles17_i_pie-ballard2	pers184
de Noailles	#anne_de_noailles	#juge_des_courses	merveilles17_i_pie-ballard2	pers185
Roy	#louisxiv	#participant	merveilles17_i_pie-ballard2	pers186
Reyne	#marie_therese		merveilles17_i_pie-ballard2	pers187
Roy	louisxiv	#participant	merveilles17_i_pie-ballard2	pers188
Marquis de Coaslin	#armand_du_cambout	#participant	merveilles17_i_pie-ballard2	pers189
Marquis de Soyecourt	#charles_de_soyecourt	#participant	merveilles17_i_pie-ballard2	pers190
Duc de S. Aignan	#saint_aignan	#participant	merveilles17_i_pie-ballard2	pers191
Marquis de Soyecourt	#charles_de_soyecourt	#participant	merveilles17_i_pie-ballard2	pers192
Mareschal Duc de Grammont	#antoine_iii_de_gramont		merveilles17_i_pie-ballard2	pers193
Roy	#louisxiv		merveilles17_i_pie-ballard2	pers194
de Moliere	#moliere	auteur	merveilles17_i_pie-ballard2	pers195
Duc	#saint_aignan	#participant	merveilles17_i_pie-ballard2	pers196
Marquis	#charles_de_soyecourt	#participant	merveilles17_i_pie-ballard2	pers197
Roy	#louisxiv		merveilles17_i_pie-ballard2	pers198
Duc de S. Aignan	#saint_aignan	#auteur	merveilles17_i_pie-ballard2	pers199
Roy	#louisxiv		merveilles17_i_pie-ballard2	pers200
les Reynes	#anne_d_autriche #marie_therese		merveilles17_i_pie-ballard2	pers201
Monsieur	#monsieur		merveilles17_i_pie-ballard2	pers202
Madame	#madame		merveilles17_i_pie-ballard2	pers203
S. M.	#louisxiv		merveilles17_i_pie-ballard2	pers204
la Reyne	#marie_therese		merveilles17_i_pie-ballard2	pers205
Le Roy	#louisxiv		merveilles17_i_pie-ballard2	pers206
Sa Majesté	#louisxiv		merveilles17_i_pie-ballard2	pers207
Duc de S. Aignan	#saint_aignan		merveilles17_i_pie-ballard2	pers208
Sa Majesté	#louisxiv	organisateur	merveilles17_i_pie-ballard2	pers209
le Sieur de Molliere	#moliere	auteur	merveilles17_i_pie-ballard2	pers210
le Roy	#louisxiv		merveilles17_i_pie-ballard2	pers211
le Roy	#louisxiv	organisateur	merveilles17_i_pie-ballard2	pers212
Sa Majesté	#louisxiv		merveilles17_i_pie-ballard2	pers213
Duc de S. Aignan	#saint_aignan		merveilles17_i_pie-ballard2	pers214
Sa Majesté	#louisxiv		merveilles17_i_pie-ballard2	pers215
Roy	#louisxiv		merveilles17_i_pie-ballard2	pers216
Sa Majesté	#louisxiv		merveilles17_i_pie-ballard2	pers217
Sieur de Molliere	#moliere	auteur	merveilles17_i_pie-ballard2	pers218
le Roy	#louisxiv		merveilles17_i_pie-ballard2	pers219
Monsieur de Colbert	#colbert	organisation	merveilles17_i_pie-ballard2	pers220
Duc de S. Aignan	#saint_aignan		merveilles17_i_pie-ballard2	pers221
President de Perigny	#perigny	auteur	merveilles17_i_pie-ballard2	pers222
Reynes	#anne_d_autriche #marie_therese		merveilles17_i_pie-ballard2	pers223
Monsieur de Bensserade	#benserade	auteur	merveilles17_i_pie-ballard2	pers224
Monsieur Bontemps	#bontemps	intendance	merveilles17_i_pie-ballard2	pers225
Monsieur de Launay	de_laynay	intendance	merveilles17_i_pie-ballard2	pers226
Roy	#louisxiv		merveilles17_i_pie-ballard2	pers227
Sa Majesté	#louisxiv		merveilles17_i_pie-ballard2	pers228
LE ROY			merveilles17_i_pie1673	pers1
aux Reines			merveilles17_i_pie1673	pers2
le Roy			merveilles17_i_pie1673	pers3
Sa Majesté			merveilles17_i_pie1673	pers4
Roy			merveilles17_i_pie1673	pers5
Monsieur de Vigarani			merveilles17_i_pie1673	pers6
le Roy			merveilles17_i_pie1673	pers7
Duc de Saint Aignan			merveilles17_i_pie1673	pers8
l’Arioste			merveilles17_i_pie1673	pers9
M. des Bardins			merveilles17_i_pie1673	pers10
Roy			merveilles17_i_pie1673	pers11
Sa majesté			merveilles17_i_pie1673	pers12
Président de Perigny			merveilles17_i_pie1673	pers13
Ducs de S. Aignan			merveilles17_i_pie1673	pers14
de Noailles			merveilles17_i_pie1673	pers15
Duc de Noailles			merveilles17_i_pie1673	pers16
Quatre Trompettes & deux Tymbaliers			merveilles17_i_pie1673	pers17
duc de S. Aignan			merveilles17_i_pie1673	pers18
DUC DE SAINT AIGNAN			merveilles17_i_pie1673	pers19
Huit trompette & deux Tymballiers			merveilles17_i_pie1673	pers20
LE ROY			merveilles17_i_pie1673	pers21
Sa Majesté			merveilles17_i_pie1673	pers22
LE ROY			merveilles17_i_pie1673	pers23
Duc de Noailles			merveilles17_i_pie1673	pers24
Roy			merveilles17_i_pie1673	pers25
DUC DE NOAILLES			merveilles17_i_pie1673	pers26
Duc de Guise			merveilles17_i_pie1673	pers27
Comte d’Armagnac			merveilles17_i_pie1673	pers28
DUC DE GUISE			merveilles17_i_pie1673	pers29
COMTE D’ARMAGNAC			merveilles17_i_pie1673	pers30
Ducs de Foix			merveilles17_i_pie1673	pers31
de Coaslin			merveilles17_i_pie1673	pers32
DUC DE FOIX			merveilles17_i_pie1673	pers33
DUC DE COASLIN			merveilles17_i_pie1673	pers34
Comte du Lude			merveilles17_i_pie1673	pers35
Prince de 			merveilles17_i_pie1673	pers36
Marsillac			merveilles17_i_pie1673	pers37
COMTE DE LUDE			merveilles17_i_pie1673	pers38
PRINCE DE MARSILLAC			merveilles17_i_pie1673	pers39
Marquis de Villequier			merveilles17_i_pie1673	pers40
de Soyecourt			merveilles17_i_pie1673	pers41
MARQUIS DE VILLEQUIER			merveilles17_i_pie1673	pers42
MARQUIS DE SOYECOURT			merveilles17_i_pie1673	pers43
Marquis d’Humiéres			merveilles17_i_pie1673	pers44
de la Valliére			merveilles17_i_pie1673	pers45
MARQUIS D’HUMIERES			merveilles17_i_pie1673	pers46
MARQUIS DE LA VALLIERE			merveilles17_i_pie1673	pers47
Monsieur le DUC			merveilles17_i_pie1673	pers48
Monsieur le DUC			merveilles17_i_pie1673	pers49
sieur Millet			merveilles17_i_pie1673	pers50
Monsieur le Duc			merveilles17_i_pie1673	pers51
Duc de Guise			merveilles17_i_pie1673	pers52
Comte d’Armagnac			merveilles17_i_pie1673	pers53
Duc de Foix			merveilles17_i_pie1673	pers54
duc de Coaslin			merveilles17_i_pie1673	pers55
Comte du Lude			merveilles17_i_pie1673	pers56
Prince de Marsillac			merveilles17_i_pie1673	pers57
Marquis de Villequier			merveilles17_i_pie1673	pers58
Marquis de Soyecourt			merveilles17_i_pie1673	pers59
Marquis d’Humiéres			merveilles17_i_pie1673	pers60
Marquis de la Valliére			merveilles17_i_pie1673	pers61
Monsieur le DUC			merveilles17_i_pie1673	pers62
les Reines			merveilles17_i_pie1673	pers63
Les Trompettes & les Tymballiers			merveilles17_i_pie1673	pers64
Le Roy			merveilles17_i_pie1673	pers65
Monsieur le Duc			merveilles17_i_pie1673	pers66
Sa Majesté			merveilles17_i_pie1673	pers67
Les Ducs de Saint Aignan			merveilles17_i_pie1673	pers68
de Noailles			merveilles17_i_pie1673	pers69
Madelle de Brie			merveilles17_i_pie1673	pers70
la Reine			merveilles17_i_pie1673	pers71
le Roy			merveilles17_i_pie1673	pers72
Duc de Guise			merveilles17_i_pie1673	pers73
Marquis de Soyecourt			merveilles17_i_pie1673	pers74
de la Valliére			merveilles17_i_pie1673	pers75
Reine Mere			merveilles17_i_pie1673	pers76
trente-quatre Concertans			merveilles17_i_pie1673	pers77
leurs Majestez			merveilles17_i_pie1673	pers78
Madelle du Parc			merveilles17_i_pie1673	pers79
Sieur du Parc			merveilles17_i_pie1673	pers80
Sieur de la Thorilliére			merveilles17_i_pie1673	pers81
Sieur Béjar			merveilles17_i_pie1673	pers82
quarante-huit personnes			merveilles17_i_pie1673	pers83
Quatorze Concertans			merveilles17_i_pie1673	pers84
les Dames			merveilles17_i_pie1673	pers85
la Reine			merveilles17_i_pie1673	pers86
REINE			merveilles17_i_pie1673	pers87
REINE			merveilles17_i_pie1673	pers88
REINE			merveilles17_i_pie1673	pers89
Trente-six Violons			merveilles17_i_pie1673	pers90
Messieurs de la Marche			merveilles17_i_pie1673	pers91
Leurs Majestez			merveilles17_i_pie1673	pers92
La Reine Mere			merveilles17_i_pie1673	pers93
LE ROY			merveilles17_i_pie1673	pers94
Mademoiselle d’Alençon			merveilles17_i_pie1673	pers95
Madame la Princesse			merveilles17_i_pie1673	pers96
Mademoiselle d’Elbeuf			merveilles17_i_pie1673	pers97
Madame de Bethune			merveilles17_i_pie1673	pers98
Madame la Duchesse de Crequy			merveilles17_i_pie1673	pers99
M O N S 1 E U R			merveilles17_i_pie1673	pers100
Madame la Duchesse de Saint Aignan			merveilles17_i_pie1673	pers101
Madame la Maréchalle du Plessis			merveilles17_i_pie1673	pers102
Madame la Maréchalle d’Estampes			merveilles17_i_pie1673	pers103
Madame de Gourdon			merveilles17_i_pie1673	pers104
Madame de Montespan			merveilles17_i_pie1673	pers105
Madame d’Humiéres			merveilles17_i_pie1673	pers106
Mademoiselle de Brancas			merveilles17_i_pie1673	pers107
Madame d’Armagnac			merveilles17_i_pie1673	pers108
Madame la Comtesse de Soissons			merveilles17_i_pie1673	pers109
Madame la Princesse de Bade			merveilles17_i_pie1673	pers110
Mademoiselle de Grançay			merveilles17_i_pie1673	pers111
LA REINE			merveilles17_i_pie1673	pers112
Madame de Carignan			merveilles17_i_pie1673	pers113
Madame de Flaix			merveilles17_i_pie1673	pers114
Madame la Duchesse de Foix			merveilles17_i_pie1673	pers115
Madame de Brancas			merveilles17_i_pie1673	pers116
Madame de Froulay			merveilles17_i_pie1673	pers117
Madame la Duchesse de Navailles			merveilles17_i_pie1673	pers118
Mademoiselle d’Ardennes			merveilles17_i_pie1673	pers119
Mademoiselle de Cologon			merveilles17_i_pie1673	pers120
Madame de Crussol			merveilles17_i_pie1673	pers121
Madame de Montauzier			merveilles17_i_pie1673	pers122
MADAME			merveilles17_i_pie1673	pers123
Madame la Princesse Benedicte			merveilles17_i_pie1673	pers124
Madame la Duchesse			merveilles17_i_pie1673	pers125
Madame de Rouvroy			merveilles17_i_pie1673	pers126
Mademoiselle de la Mothe			merveilles17_i_pie1673	pers127
Madame de Marsé			merveilles17_i_pie1673	pers128
Mademoiselle de la Valliére			merveilles17_i_pie1673	pers129
Mademoiselle d’Artigny			merveilles17_i_pie1673	pers130
Mademoiselle du Bellay			merveilles17_i_pie1673	pers131
Mademoiselle de Dampierre			merveilles17_i_pie1673	pers132
Mademoiselle de Fiennes			merveilles17_i_pie1673	pers133
leurs Majestez			merveilles17_i_pie1673	pers134
Leurs Majestez			merveilles17_i_pie1673	pers135
la Reine			merveilles17_i_pie1673	pers136
Sa Majesté			merveilles17_i_pie1673	pers137
Le Roy			merveilles17_i_pie1673	pers138
Mademoiselle Hilaire			merveilles17_i_pie1673	pers139
Sieur de Moliére			merveilles17_i_pie1673	pers140
Sieurs Estival			merveilles17_i_pie1673	pers141
Don			merveilles17_i_pie1673	pers142
Blondel			merveilles17_i_pie1673	pers143
Mademoiselle de Moliére			merveilles17_i_pie1673	pers144
Mademoiselle du Parc			merveilles17_i_pie1673	pers145
Mademoiselle de Brie			merveilles17_i_pie1673	pers146
Mademoiselle Béjar			merveilles17_i_pie1673	pers147
Le Sieur Hubert			merveilles17_i_pie1673	pers148
Le Sieur de la Grange			merveilles17_i_pie1673	pers149
Le Sieur du Croisy			merveilles17_i_pie1673	pers150
Le Sieur Bejart			merveilles17_i_pie1673	pers151
Le Sieur de la Thorilliére			merveilles17_i_pie1673	pers152
Le Sieur de Moliére			merveilles17_i_pie1673	pers153
Le Sieur Prevost			merveilles17_i_pie1673	pers154
Sieur de Moliére			merveilles17_i_pie1673	pers155
Sieurs Chicanneau			merveilles17_i_pie1673	pers156
Baltazard			merveilles17_i_pie1673	pers157
Noblet			merveilles17_i_pie1673	pers158
Bonard			merveilles17_i_pie1673	pers159
Manceau			merveilles17_i_pie1673	pers160
Magny			merveilles17_i_pie1673	pers161
la Pierre			merveilles17_i_pie1673	pers162
l’Autheur			merveilles17_i_pie1673	pers163
Roy			merveilles17_i_pie1673	pers164
Sieurs le Gros			merveilles17_i_pie1673	pers165
Estival			merveilles17_i_pie1673	pers166
Don			merveilles17_i_pie1673	pers167
Blondel			merveilles17_i_pie1673	pers168
Madelle de la Barre			merveilles17_i_pie1673	pers169
Madelle Hilaire			merveilles17_i_pie1673	pers170
Trente Violons			merveilles17_i_pie1673	pers171
six autres concertans de Clavessins & de Theorbes			merveilles17_i_pie1673	pers172
sieurs Danglebert			merveilles17_i_pie1673	pers173
Richard			merveilles17_i_pie1673	pers174
Itier			merveilles17_i_pie1673	pers175
La Barre le cadet			merveilles17_i_pie1673	pers176
Tissu			merveilles17_i_pie1673	pers177
le Moine			merveilles17_i_pie1673	pers178
les Sieurs Chicanneau			merveilles17_i_pie1673	pers179
du Pron			merveilles17_i_pie1673	pers180
Noblet			merveilles17_i_pie1673	pers181
la Pierre			merveilles17_i_pie1673	pers182
les Sieurs Baltazard			merveilles17_i_pie1673	pers183
Magny			merveilles17_i_pie1673	pers184
Arnald			merveilles17_i_pie1673	pers185
Bonard			merveilles17_i_pie1673	pers186
Leurs Majestez			merveilles17_i_pie1673	pers187
Violons			merveilles17_i_pie1673	pers188
Trompettes			merveilles17_i_pie1673	pers189
Tymballiers			merveilles17_i_pie1673	pers190
Reine Mere			merveilles17_i_pie1673	pers191
Mademoiselle du Parc			merveilles17_i_pie1673	pers192
Mademoiselle de Brie			merveilles17_i_pie1673	pers193
Mademoiselle Moliére			merveilles17_i_pie1673	pers194
Les sieurs Manceau			merveilles17_i_pie1673	pers195
Vagnard			merveilles17_i_pie1673	pers196
Pesan			merveilles17_i_pie1673	pers197
Joubert			merveilles17_i_pie1673	pers198
Les deux petits Des-Airs			merveilles17_i_pie1673	pers199
le petit Vagnard			merveilles17_i_pie1673	pers200
le petit Tutin			merveilles17_i_pie1673	pers201
Messieurs d’Heureux			merveilles17_i_pie1673	pers202
Beauchamp			merveilles17_i_pie1673	pers203
Molier			merveilles17_i_pie1673	pers204
La Marre			merveilles17_i_pie1673	pers205
Les sieurs le Chantre			merveilles17_i_pie1673	pers206
de Gan			merveilles17_i_pie1673	pers207
Du Pron			merveilles17_i_pie1673	pers208
Mercier			merveilles17_i_pie1673	pers209
Messieurs de Souville			merveilles17_i_pie1673	pers210
Raynal			merveilles17_i_pie1673	pers211
Des-Airs l’aisné			merveilles17_i_pie1673	pers212
Des-Airs le second			merveilles17_i_pie1673	pers213
de Lorge			merveilles17_i_pie1673	pers214
Balthasard			merveilles17_i_pie1673	pers215
Les sieurs Chicanneau			merveilles17_i_pie1673	pers216
Noblet			merveilles17_i_pie1673	pers217
Arnald			merveilles17_i_pie1673	pers218
Desbrosses			merveilles17_i_pie1673	pers219
Desonets			merveilles17_i_pie1673	pers220
la Pierre			merveilles17_i_pie1673	pers221
Les sieurs Saint-André			merveilles17_i_pie1673	pers222
Magny			merveilles17_i_pie1673	pers223
Les sieurs Tutin			merveilles17_i_pie1673	pers224
La Brodiére			merveilles17_i_pie1673	pers225
Pesan			merveilles17_i_pie1673	pers226
Bureau			merveilles17_i_pie1673	pers227
Mademoiselle du Parc			merveilles17_i_pie1673	pers228
M. de Lorge			merveilles17_i_pie1673	pers229
M. Beauchamp			merveilles17_i_pie1673	pers230
Messieurs d’Heureux			merveilles17_i_pie1673	pers231
Raynal			merveilles17_i_pie1673	pers232
du Pron			merveilles17_i_pie1673	pers233
Desbrosses			merveilles17_i_pie1673	pers234
Messieurs la Marre			merveilles17_i_pie1673	pers235
le Chantre			merveilles17_i_pie1673	pers236
De Gan			merveilles17_i_pie1673	pers237
Mercier			merveilles17_i_pie1673	pers238
Roy			merveilles17_i_pie1673	pers239
Sa Majesté			merveilles17_i_pie1673	pers240
le Roy			merveilles17_i_pie1673	pers241
les Ducs de Saint Aignan			merveilles17_i_pie1673	pers242
de Noailles			merveilles17_i_pie1673	pers243
Roy			merveilles17_i_pie1673	pers244
la Reine			merveilles17_i_pie1673	pers245
le Roy			merveilles17_i_pie1673	pers246
le Marquis de Coastin			merveilles17_i_pie1673	pers247
Marquis de Soyecourt			merveilles17_i_pie1673	pers248
Duc de Saint Aignan			merveilles17_i_pie1673	pers249
Marquis de Soyecourt			merveilles17_i_pie1673	pers250
Maréchal Duc de Grammont			merveilles17_i_pie1673	pers251
Le Roy			merveilles17_i_pie1673	pers252
Sa Majesté			merveilles17_i_pie1673	pers253
sieur de Molliére			merveilles17_i_pie1673	pers254
le Duc			merveilles17_i_pie1673	pers255
ce Marquis			merveilles17_i_pie1673	pers256
le Roy			merveilles17_i_pie1673	pers257
Le Duc de Saint Aignan			merveilles17_i_pie1673	pers258
le Roy			merveilles17_i_pie1673	pers259
les Reines			merveilles17_i_pie1673	pers260
Monsieur			merveilles17_i_pie1673	pers261
Madame			merveilles17_i_pie1673	pers262
les Dames			merveilles17_i_pie1673	pers263
la Reine			merveilles17_i_pie1673	pers264
Le Roy			merveilles17_i_pie1673	pers265
Sa Majesté			merveilles17_i_pie1673	pers266
Duc de Saint Aignan			merveilles17_i_pie1673	pers267
Sa Majesté			merveilles17_i_pie1673	pers268
sieur de Molliére			merveilles17_i_pie1673	pers269
le Roy			merveilles17_i_pie1673	pers270
l’Auteur			merveilles17_i_pie1673	pers271
Sa Majesté			merveilles17_i_pie1673	pers272
le Roy			merveilles17_i_pie1673	pers273
Sa Majesté			merveilles17_i_pie1673	pers274
Duc de Saint Aignan			merveilles17_i_pie1673	pers275
Sa Majesté			merveilles17_i_pie1673	pers276
Roy			merveilles17_i_pie1673	pers277
Sa Majesté			merveilles17_i_pie1673	pers278
ieur de Molliére			merveilles17_i_pie1673	pers279
le Roy			merveilles17_i_pie1673	pers280
Monsieur Colbert			merveilles17_i_pie1673	pers281
Duc de Saint Aignant			merveilles17_i_pie1673	pers282
Président de Perigny			merveilles17_i_pie1673	pers283
Reines			merveilles17_i_pie1673	pers284
Monsieur de Bensserade			merveilles17_i_pie1673	pers285
Monsieur Bontemps			merveilles17_i_pie1673	pers286
Monsieur de Launay			merveilles17_i_pie1673	pers287
Roy			merveilles17_i_pie1673	pers288
Sa Majesté			merveilles17_i_pie1673	pers289
IEAN GVIGNARD fils			merveilles17_i_pieguignard1668_001	pers1
LE ROY			merveilles17_i_pieguignard1668_001	pers2
Reines			merveilles17_i_pieguignard1668_001	pers3
le Roy			merveilles17_i_pieguignard1668_001	pers4
sa Majesté			merveilles17_i_pieguignard1668_001	pers5
Roy			merveilles17_i_pieguignard1668_001	pers6
Monsieur de Vigarani			merveilles17_i_pieguignard1668_001	pers7
le Roy			merveilles17_i_pieguignard1668_001	pers8
Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers9
Arioste			merveilles17_i_pieguignard1668_001	pers10
M. des Bardins			merveilles17_i_pieguignard1668_001	pers11
Roy			merveilles17_i_pieguignard1668_001	pers12
Mr. d’Artagnan			merveilles17_i_pieguignard1668_001	pers13
sa Majesté			merveilles17_i_pieguignard1668_001	pers14
sa Majesté			merveilles17_i_pieguignard1668_001	pers15
President de Perigny			merveilles17_i_pieguignard1668_001	pers16
Ducs de S. Aignan			merveilles17_i_pieguignard1668_001	pers17
de Noailles			merveilles17_i_pieguignard1668_001	pers18
Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers19
Duc de Noailles			merveilles17_i_pieguignard1668_001	pers20
Quatre Trompettes			merveilles17_i_pieguignard1668_001	pers21
deux Tymballiers			merveilles17_i_pieguignard1668_001	pers22
Le Duc de S.Aignan			merveilles17_i_pieguignard1668_001	pers23
le Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers24
Huict Trompettes			merveilles17_i_pieguignard1668_001	pers25
deux Tymbaliers			merveilles17_i_pieguignard1668_001	pers26
LE ROY			merveilles17_i_pieguignard1668_001	pers27
Sa Majesté			merveilles17_i_pieguignard1668_001	pers28
le ROY			merveilles17_i_pieguignard1668_001	pers29
Le Duc de Noailles			merveilles17_i_pieguignard1668_001	pers30
le Roy			merveilles17_i_pieguignard1668_001	pers31
Le Duc de Noailles			merveilles17_i_pieguignard1668_001	pers32
Le Duc de Guise			merveilles17_i_pieguignard1668_001	pers33
le Comte d’Armagnac			merveilles17_i_pieguignard1668_001	pers34
Le Duc de Guise			merveilles17_i_pieguignard1668_001	pers35
Le Comte d’Armagnac			merveilles17_i_pieguignard1668_001	pers36
Les Ducs de Foix			merveilles17_i_pieguignard1668_001	pers37
de Coaslin			merveilles17_i_pieguignard1668_001	pers38
le Duc de Foix			merveilles17_i_pieguignard1668_001	pers39
Le Duc de Coaslin			merveilles17_i_pieguignard1668_001	pers40
le Comte du Lude			merveilles17_i_pieguignard1668_001	pers41
le Prince de  Marsillac			merveilles17_i_pieguignard1668_001	pers42
Le Comte du Lude			merveilles17_i_pieguignard1668_001	pers43
Le Prince de Marsillac			merveilles17_i_pieguignard1668_001	pers44
Les Marquis de Villequier			merveilles17_i_pieguignard1668_001	pers45
de Soye-court			merveilles17_i_pieguignard1668_001	pers46
Le Marquis de Villequiert			merveilles17_i_pieguignard1668_001	pers47
Le Marquis de Soyecourt			merveilles17_i_pieguignard1668_001	pers48
Les Marquis d’Humieres			merveilles17_i_pieguignard1668_001	pers49
de la Valliere			merveilles17_i_pieguignard1668_001	pers50
Le Marquis d’Humieres			merveilles17_i_pieguignard1668_001	pers51
Le Marquis de la Valliere			merveilles17_i_pieguignard1668_001	pers52
Monsieur le Duc			merveilles17_i_pieguignard1668_001	pers53
Monsieur le Duc			merveilles17_i_pieguignard1668_001	pers54
Charlemagne			merveilles17_i_pieguignard1668_001	pers55
le Sieur Millet			merveilles17_i_pieguignard1668_001	pers56
Monsieur le Duc			merveilles17_i_pieguignard1668_001	pers57
Le Duc de Guise			merveilles17_i_pieguignard1668_001	pers58
Le Comte d’Armagnac			merveilles17_i_pieguignard1668_001	pers59
Le Duc de Foix			merveilles17_i_pieguignard1668_001	pers60
Le Duc de Coaslin			merveilles17_i_pieguignard1668_001	pers61
Le Comte du Lude			merveilles17_i_pieguignard1668_001	pers62
Le Prince de Marsillac			merveilles17_i_pieguignard1668_001	pers63
Le Marquis de Villequier			merveilles17_i_pieguignard1668_001	pers64
Le Marquis de Soyecourt			merveilles17_i_pieguignard1668_001	pers65
Le Marquis d’Humieres			merveilles17_i_pieguignard1668_001	pers66
Le Marquis de la Valliere			merveilles17_i_pieguignard1668_001	pers67
Monsieur le Duc			merveilles17_i_pieguignard1668_001	pers68
les Reynes			merveilles17_i_pieguignard1668_001	pers69
les Trompettes			merveilles17_i_pieguignard1668_001	pers70
les Tymballiers			merveilles17_i_pieguignard1668_001	pers71
Le Roy			merveilles17_i_pieguignard1668_001	pers72
Mr. le Duc			merveilles17_i_pieguignard1668_001	pers73
sa Majesté			merveilles17_i_pieguignard1668_001	pers74
les Ducs de S. Aignan			merveilles17_i_pieguignard1668_001	pers75
de Noailles			merveilles17_i_pieguignard1668_001	pers76
Mademoiselle de Brie			merveilles17_i_pieguignard1668_001	pers77
la Reyne			merveilles17_i_pieguignard1668_001	pers78
Charles-Quint			merveilles17_i_pieguignard1668_001	pers79
Charlemagne			merveilles17_i_pieguignard1668_001	pers80
LOVIS			merveilles17_i_pieguignard1668_001	pers81
Reyne			merveilles17_i_pieguignard1668_001	pers82
Roy			merveilles17_i_pieguignard1668_001	pers83
le Roy			merveilles17_i_pieguignard1668_001	pers84
le Duc de Guise			merveilles17_i_pieguignard1668_001	pers85
les Marquis de Soyecourt			merveilles17_i_pieguignard1668_001	pers86
de la Valliere			merveilles17_i_pieguignard1668_001	pers87
la Reyne Mere			merveilles17_i_pieguignard1668_001	pers88
34. Concertans			merveilles17_i_pieguignard1668_001	pers89
leurs Majestez			merveilles17_i_pieguignard1668_001	pers90
Mademoiselle du Parc			merveilles17_i_pieguignard1668_001	pers91
le sieur du parc			merveilles17_i_pieguignard1668_001	pers92
le sieur de la Thorilliere			merveilles17_i_pieguignard1668_001	pers93
le Sieur Bejar			merveilles17_i_pieguignard1668_001	pers94
quarante-huict personnes			merveilles17_i_pieguignard1668_001	pers95
Quatorze Concertans			merveilles17_i_pieguignard1668_001	pers96
Roy			merveilles17_i_pieguignard1668_001	pers97
les Dames			merveilles17_i_pieguignard1668_001	pers98
la Reyne			merveilles17_i_pieguignard1668_001	pers99
LA REINE			merveilles17_i_pieguignard1668_001	pers100
LOVIS			merveilles17_i_pieguignard1668_001	pers101
LA REINE			merveilles17_i_pieguignard1668_001	pers102
Trente-six Violons			merveilles17_i_pieguignard1668_001	pers103
Messieurs de la Marche			merveilles17_i_pieguignard1668_001	pers104
Leurs Majestez			merveilles17_i_pieguignard1668_001	pers105
La Reine Mere			merveilles17_i_pieguignard1668_001	pers106
LE ROY			merveilles17_i_pieguignard1668_001	pers107
Mademoiselle d’Alençon			merveilles17_i_pieguignard1668_001	pers108
Madame la Princesse			merveilles17_i_pieguignard1668_001	pers109
Mademoiselle d’Elbeuf			merveilles17_i_pieguignard1668_001	pers110
Madame de Bethune			merveilles17_i_pieguignard1668_001	pers111
Madame la Duchesse de Crequy			merveilles17_i_pieguignard1668_001	pers112
M O N S I E V R			merveilles17_i_pieguignard1668_001	pers113
Madame la Duchesse de S. Aignan			merveilles17_i_pieguignard1668_001	pers114
Madame la Mareschalle du Plessis			merveilles17_i_pieguignard1668_001	pers115
Madame la Mareschalle d’Estampes			merveilles17_i_pieguignard1668_001	pers116
Madame de Gourdon			merveilles17_i_pieguignard1668_001	pers117
Madame de Montespan			merveilles17_i_pieguignard1668_001	pers118
Madame d’Humieres			merveilles17_i_pieguignard1668_001	pers119
Mademoiselle de Brancas			merveilles17_i_pieguignard1668_001	pers120
Madame d’Armagnac			merveilles17_i_pieguignard1668_001	pers121
Madame la Comtesse de Soissons			merveilles17_i_pieguignard1668_001	pers122
Madame la Princesse de Bade			merveilles17_i_pieguignard1668_001	pers123
Mademoiselle de Grançay			merveilles17_i_pieguignard1668_001	pers124
LA REYNE			merveilles17_i_pieguignard1668_001	pers125
Madame de Carignan			merveilles17_i_pieguignard1668_001	pers126
Madame de Flaix			merveilles17_i_pieguignard1668_001	pers127
Madame la Duchesse de Foix			merveilles17_i_pieguignard1668_001	pers128
Madame de Brancas			merveilles17_i_pieguignard1668_001	pers129
Madame de Froulay			merveilles17_i_pieguignard1668_001	pers130
Madame la Duchesse de Navailles			merveilles17_i_pieguignard1668_001	pers131
Mademoiselle d’Ardennes			merveilles17_i_pieguignard1668_001	pers132
Mademoiselle de Cologon			merveilles17_i_pieguignard1668_001	pers133
Madame de Crussol			merveilles17_i_pieguignard1668_001	pers134
Madame de Montauzier			merveilles17_i_pieguignard1668_001	pers135
MADAME			merveilles17_i_pieguignard1668_001	pers136
Madame la Princesse Benedicte			merveilles17_i_pieguignard1668_001	pers137
Madame la Duchesse			merveilles17_i_pieguignard1668_001	pers138
Madame de Rouvroy			merveilles17_i_pieguignard1668_001	pers139
Mademoiselle de la Mothe			merveilles17_i_pieguignard1668_001	pers140
Madame de Marsé			merveilles17_i_pieguignard1668_001	pers141
Mademoiselle de la Valliere			merveilles17_i_pieguignard1668_001	pers142
Mademoiselle d’Artigny			merveilles17_i_pieguignard1668_001	pers143
Mademoiselle du Bellay			merveilles17_i_pieguignard1668_001	pers144
Mademoiselle de Dampierre			merveilles17_i_pieguignard1668_001	pers145
Mademoiselle de Fiennes			merveilles17_i_pieguignard1668_001	pers146
leurs Majestez			merveilles17_i_pieguignard1668_001	pers147
